zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name
2132,other,493,5323,248980,2131.0,532.0,0.2496480525574847,1328,1064.05,464.8,24.948337403719705,43.68215779333679,Other
2133,other,11,55,5983,38.0,0.0,0.0,0,8.25,0.0,0.0,0.0,Other
2134,other,539,8304,596490,2249.0,617.0,0.2743441529568697,2278,1701.1999999999998,797.3,27.43256262042389,46.86691747002117,Other
2135,other,656,12837,915721,2818.0,762.0,0.2704045422285309,3471,2619.75,1214.85,27.03902781023604,46.37274549098196,Other
2136,other,458,4965,275167,1836.0,284.0,0.1546840958605664,768,898.3499999999999,268.8,15.468277945619334,29.921522791784945,Other
2138,other,1108,44379,3420910,5076.0,2015.0,0.3969661150512214,17616,10180.05,6165.6,39.69445007773948,60.56551785109111,Other
2139,other,1173,52093,9139616,5434.0,2648.0,0.4873021715126978,25385,12890.95,8884.75,48.73015568310522,68.92238353263336,Other
2140,other,503,8205,982498,2106.0,1008.0,0.4786324786324786,3927,2016.15,1374.45,47.86106032906764,68.17201101108549,Other
2141,other,389,14403,1872232,1531.0,663.0,0.4330502939255388,6237,3407.85,2182.95,43.30347844199125,64.05651657203222,Other
2142,other,605,29692,6789268,2746.0,1977.0,0.7199563000728332,21376,8729.0,7481.6,71.99245588037182,85.70970328789093,Other
2143,other,661,11167,660723,2723.0,891.0,0.3272126331252295,3653,2405.65,1278.55,32.71245634458673,53.147797892461504,Other
2144,other,423,4216,361590,1816.0,720.0,0.3964757709251101,1671,966.6,584.85,39.63472485768501,60.50589695841092,Other
2145,other,436,5191,328841,1785.0,357.0,0.2,1038,986.25,363.3,19.996147177807742,36.836501901140686,Other
2148,other,1012,11563,572025,4536.0,739.0,0.1629188712522045,1883,2111.05,659.05,16.28470120211018,31.21906160441486,Other
2149,other,855,12900,727979,3753.0,570.0,0.1518784972022382,1959,2326.8,685.65,15.186046511627907,29.467509025270758,Other
2150,other,752,12033,576132,3268.0,467.0,0.1429008567931456,1719,2148.75,601.65,14.285714285714285,28.0,Other
2151,other,839,7212,296823,3732.0,489.0,0.1310289389067524,944,1270.6,330.4,13.089295618413754,26.00346293089879,Other
2152,other,280,1630,65670,1047.0,231.0,0.2206303724928366,359,316.3,125.65,22.02453987730061,39.724944672779,Other
2155,other,1159,19353,1336159,5268.0,1340.0,0.2543659832953682,4922,3887.35,1722.7,25.43274944453056,44.31553629078935,Other
2163,other,35,413,31064,89.0,26.0,0.2921348314606741,120,85.95,42.0,29.055690072639223,48.86561954624782,Other
2746,other,294,3856,149943,1098.0,101.0,0.0919854280510018,354,649.1999999999999,123.9,9.180497925311204,19.085027726432536,Other
2747,other,656,10500,500933,2832.0,463.0,0.1634887005649717,1716,1918.2,600.6,16.34285714285714,31.31060369096028,Other
2748,other,222,1616,69283,760.0,157.0,0.206578947368421,333,309.0,116.55,20.60643564356436,37.71844660194175,Other
2760,other,667,7417,299696,2863.0,634.0,0.2214460356269647,1642,1440.95,574.7,22.13833086153432,39.88341025018217,Other
2762,other,339,3923,192403,1237.0,292.0,0.2360549717057397,926,773.6500000000001,324.1,23.604384399694112,41.89232857235184,Other
2763,other,124,2532,151956,310.0,65.0,0.2096774193548387,530,485.8,185.5,20.93206951026856,38.18443804034582,Other
2764,other,85,596,25828,231.0,13.0,0.0562770562770562,33,96.0,11.55,5.5369127516778525,12.03125,Other
2766,other,377,6051,426841,1441.0,232.0,0.1609993060374739,974,1102.4499999999998,340.9,16.096512973062303,30.9220372806023,Other
2767,other,535,10657,896934,2215.0,455.0,0.2054176072234763,2189,2036.35,766.15,20.54048981889838,37.62368944434896,Other
2769,other,292,1308,66355,1084.0,166.0,0.1531365313653136,200,236.2,70.0,15.29051987767584,29.635901778154107,Other
2770,other,98,445,20971,328.0,68.0,0.2073170731707317,92,85.15,32.2,20.674157303370784,37.8156194950088,Other
2771,other,542,7446,320192,2279.0,343.0,0.1505046072838964,1120,1340.9,392.0,15.041633091592802,29.234096502349168,Other
2777,other,423,4934,252139,1682.0,299.0,0.1777645659928656,877,915.5,306.95,17.77462505066883,33.52812670671764,Other
2779,other,94,520,22872,238.0,23.0,0.0966386554621848,50,88.0,17.5,9.615384615384617,19.88636363636364,Other
2780,other,1062,24382,1796985,4697.0,885.0,0.1884181392378113,4594,4576.1,1607.9,18.841768517759004,35.136906973186775,Other
2790,other,416,2989,141898,1659.0,219.0,0.132007233273056,394,527.15,137.9,13.181666109066578,26.15953713364318,Other
2791,other,7,25,1357,0.0,0.0,0.0,0,3.75,0.0,0.0,0.0,Other
2802,other,9,61,2288,6.0,0.0,0.0,0,9.15,0.0,0.0,0.0,Other
2804,other,79,522,26600,222.0,19.0,0.0855855855855855,44,87.10000000000001,15.4,8.42911877394636,17.680826636050515,Other
2806,other,363,3467,136816,1466.0,519.0,0.3540245566166439,1227,765.45,429.45,35.39082780501875,56.104252400548695,Other
2807,other,191,442,40212,737.0,72.0,0.0976933514246947,43,74.9,15.05,9.728506787330318,20.093457943925237,Other
2808,other,28,102,3814,37.0,0.0,0.0,0,15.3,0.0,0.0,0.0,Other
2809,other,564,6336,280521,2345.0,443.0,0.188912579957356,1196,1189.6,418.6,18.876262626262623,35.1882985877606,Other
2812,other,17,37,1466,11.0,0.0,0.0,0,5.55,0.0,0.0,0.0,Other
2813,other,191,876,45970,610.0,120.0,0.1967213114754098,172,165.8,60.2,19.63470319634703,36.308805790108565,Other
2814,other,151,1016,49374,475.0,59.0,0.1242105263157894,126,177.6,44.1,12.401574803149607,24.831081081081084,Other
2815,other,4,9,357,4.0,0.0,0.0,0,1.35,0.0,0.0,0.0,Other
2816,other,560,6341,299467,2339.0,340.0,0.1453612654980761,921,1135.35,322.35,14.524522945907586,28.39212577619237,Other
2817,other,167,2417,201669,493.0,90.0,0.1825557809330628,441,450.75,154.35,18.24575920562681,34.24292845257904,Other
2818,other,721,7845,410066,3121.0,1053.0,0.337391861582826,2646,1705.95,926.1,33.72848948374761,54.28646795040887,Other
1506,other,48,203,7019,106.0,0.0,0.0,0,30.45,0.0,0.0,0.0,Other
1507,other,252,2667,153534,942.0,177.0,0.1878980891719745,501,500.25,175.35,18.785151856018,35.05247376311844,Other
1510,other,250,3421,239290,889.0,195.0,0.2193475815523059,750,663.15,262.5,21.923414206372406,39.583804569102014,Other
1515,other,44,324,15732,79.0,10.0,0.1265822784810126,41,56.8,14.35,12.65432098765432,25.26408450704225,Other
1516,other,126,722,38680,385.0,52.0,0.135064935064935,97,127.7,33.95,13.434903047091412,26.58574784651527,Other
1518,other,72,743,46589,169.0,23.0,0.136094674556213,101,131.65,35.35,13.593539703903096,26.85150018989745,Other
1519,other,106,1295,66254,314.0,36.0,0.1146496815286624,148,223.85,51.8,11.428571428571429,23.14049586776859,Other
1520,other,280,2902,148798,1093.0,265.0,0.242451967063129,703,575.9000000000001,246.05,24.224672639558925,42.72443132488279,Other
1521,other,25,61,2445,27.0,3.0,0.1111111111111111,6,10.35,2.1,9.836065573770492,20.28985507246377,Other
1522,other,43,138,7064,90.0,16.0,0.1777777777777777,24,25.5,8.4,17.391304347826086,32.94117647058823,Other
1523,other,144,1839,106986,446.0,85.0,0.1905829596412556,350,345.85,122.5,19.032082653616094,35.41997976001156,Other
1524,other,118,1160,44623,354.0,67.0,0.1892655367231638,219,217.8,76.65,18.879310344827584,35.19283746556474,Other
1525,other,16,131,5508,12.0,0.0,0.0,0,19.65,0.0,0.0,0.0,Other
1527,other,308,3688,171799,1054.0,173.0,0.1641366223908918,605,674.2,211.75,16.404555314533624,31.40759418570157,Other
1529,other,35,145,7784,80.0,20.0,0.25,36,28.950000000000003,12.6,24.82758620689655,43.52331606217616,Other
1531,other,19,31,2199,11.0,0.0,0.0,0,4.65,0.0,0.0,0.0,Other
1532,other,517,7811,487547,2103.0,598.0,0.2843556823585354,2221,1615.85,777.35,28.434259377800537,48.10780703654424,Other
1534,other,84,785,43632,218.0,23.0,0.1055045871559633,82,134.15,28.7,10.445859872611466,21.39396198285501,Other
1535,other,83,814,38229,223.0,46.0,0.2062780269058296,167,155.5,58.45,20.515970515970515,37.58842443729904,Other
1536,other,173,2089,120215,569.0,117.0,0.2056239015817223,429,399.15,150.15,20.53614169459071,37.6174370537392,Other
1537,other,71,870,49206,157.0,43.0,0.2738853503184713,238,178.1,83.3,27.35632183908046,46.771476698484,Other
1540,other,226,4387,331727,761.0,116.0,0.152431011826544,668,791.6500000000001,233.8,15.226806473672214,29.533253331649085,Other
1541,other,69,973,24308,162.0,33.0,0.2037037037037037,198,185.55,69.3,20.349434737923943,37.34842360549717,Other
1542,other,37,437,27757,75.0,0.0,0.0,0,65.55,0.0,0.0,0.0,Other
1543,other,126,1066,51443,392.0,41.0,0.1045918367346938,111,182.1,38.85,10.412757973733584,21.334431630971995,Other
1545,other,824,13252,719251,3567.0,941.0,0.263807120829829,3495,2686.8,1223.25,26.37337760338062,45.52813756141134,Other
1550,other,307,4515,245605,1156.0,141.0,0.1219723183391003,550,787.25,192.5,12.181616832779625,24.452207049857098,Other
1560,other,72,368,18989,164.0,56.0,0.3414634146341463,125,80.2,43.75,33.96739130434783,54.55112219451371,Other
1561,other,17,314,14240,11.0,8.0,0.7272727272727273,228,92.7,79.8,72.61146496815286,86.08414239482201,Other
1562,other,215,2520,140491,722.0,99.0,0.1371191135734072,345,447.0,120.75,13.690476190476192,27.01342281879195,Other
2660,other,229,2260,127078,782.0,92.0,0.1176470588235294,265,392.0,92.75,11.72566371681416,23.660714285714285,Other
2663,other,16,79,5523,23.0,0.0,0.0,0,11.85,0.0,0.0,0.0,Other
2664,other,347,3032,162488,1342.0,230.0,0.1713859910581222,519,558.6,181.65,17.11741424802111,32.5187969924812,Other
2666,other,47,113,9115,106.0,7.0,0.0660377358490566,7,18.35,2.45,6.1946902654867255,13.35149863760218,Other
2667,other,142,482,38141,441.0,36.0,0.0816326530612244,39,80.10000000000001,13.65,8.091286307053942,17.04119850187266,Other
2668,other,115,505,22540,319.0,56.0,0.1755485893416928,88,93.35,30.8,17.425742574257423,32.994108194965186,Other
2670,other,56,245,13572,130.0,30.0,0.2307692307692307,56,47.95,19.6,22.857142857142858,40.87591240875913,Other
2671,other,55,208,9400,139.0,33.0,0.237410071942446,49,41.0,17.15,23.557692307692307,41.829268292682926,Other
2672,other,12,9,697,3.0,0.0,0.0,0,1.35,0.0,0.0,0.0,Other
2673,other,252,1781,100945,941.0,121.0,0.128586609989373,229,312.95000000000005,80.15,12.857944974733297,25.611119987218405,Other
2675,other,179,1162,75006,577.0,141.0,0.2443674176776429,283,230.9,99.05,24.35456110154905,42.89735816370723,Other
2702,other,127,2434,137261,383.0,54.0,0.1409921671018277,343,433.7,120.05,14.09202958093673,27.680424256398435,Other
2703,other,950,15636,870233,4116.0,645.0,0.1567055393586005,2450,2835.4,857.5,15.668969045791762,30.242646540170696,Other
2713,other,8,20,913,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,Other
2715,other,73,358,18263,177.0,16.0,0.0903954802259887,32,60.1,11.2,8.938547486033519,18.63560732113145,Other
2717,other,108,958,50924,290.0,24.0,0.0827586206896551,79,159.5,27.65,8.24634655532359,17.33542319749216,Other
2718,other,109,1590,102213,312.0,44.0,0.141025641025641,224,283.3,78.4,14.08805031446541,27.673843981644904,Other
2719,other,398,6707,500788,1603.0,292.0,0.1821584529008109,1221,1250.25,427.35,18.20486059340987,34.18116376724655,Other
2720,other,750,18266,927391,3238.0,793.0,0.2449042618900556,4473,3634.5,1565.55,24.48812000437972,43.07470078415187,Other
2721,other,619,8390,338816,2590.0,369.0,0.1424710424710424,1195,1497.5,418.25,14.243146603098928,27.929883138564275,Other
2723,other,262,2945,142157,882.0,160.0,0.1814058956916099,534,548.55,186.9,18.132427843803057,34.07164342357124,Other
2724,other,224,2697,135596,826.0,104.0,0.1259079903147699,339,472.35,118.65,12.569521690767518,25.11908542394411,Other
2725,other,59,1194,44286,109.0,30.0,0.2752293577981651,328,244.7,114.8,27.470686767169177,46.91458929301186,Other
2726,other,277,2431,111448,1072.0,182.0,0.169776119402985,412,447.05,144.2,16.947758124228713,32.2558997874958,Other
2738,other,165,2168,131815,516.0,165.0,0.3197674418604651,693,463.8,242.55,31.96494464944649,52.29624838292367,Other
2739,other,196,1372,59398,680.0,228.0,0.3352941176470588,460,297.8,161.0,33.52769679300292,54.06312961719274,Other
2740,other,919,12601,672648,4015.0,1118.0,0.2784557907845579,3508,2591.75,1227.8,27.839060392032376,47.37339635381499,Other
2743,other,174,2330,157959,602.0,57.0,0.0946843853820598,220,393.5,77.0,9.44206008583691,19.567979669631512,Other
2744,other,177,1429,64258,576.0,78.0,0.1354166666666666,193,252.95,67.55,13.50594821553534,26.70488238782368,Other
2745,other,475,7960,414984,1919.0,284.0,0.1479937467430953,1178,1429.6,412.3,14.798994974874372,28.840235030777844,Other
1564,other,195,2125,132585,626.0,111.0,0.1773162939297124,376,393.9500000000001,131.6,17.694117647058825,33.405254473918006,Other
1566,other,236,3190,131298,810.0,197.0,0.2432098765432098,775,633.5,271.25,24.294670846394983,42.81767955801105,Other
1568,other,182,641,31825,619.0,148.0,0.2390953150242326,153,126.75,53.55,23.868954758190327,42.24852071005917,Other
1569,other,280,3438,201427,992.0,139.0,0.1401209677419354,481,611.9,168.35,13.990692262943572,27.51266546821376,Other
1570,other,362,6716,331824,1399.0,228.0,0.1629735525375268,1094,1226.1999999999998,382.9,16.28945801072067,31.22655358016637,Other
1571,other,173,2424,122842,581.0,61.0,0.1049913941480206,254,414.4,88.9,10.47854785478548,21.452702702702705,Other
1581,other,934,29100,2329912,4165.0,1662.0,0.3990396158463385,11612,6687.4,4064.2,39.90378006872852,60.77399288213656,Other
1583,other,248,4298,185884,850.0,131.0,0.1541176470588235,662,777.0999999999999,231.7,15.402512796649605,29.81598249903488,Other
1585,other,80,691,31045,183.0,14.0,0.0765027322404371,52,114.05,18.2,7.525325615050652,15.95791319596668,Other
1588,other,249,2873,138036,874.0,198.0,0.2265446224256292,650,560.95,227.5,22.62443438914028,40.55619930475087,Other
1590,other,194,2393,123313,645.0,162.0,0.2511627906976744,601,479.15,210.35,25.114918512327623,43.90065741417093,Other
1602,other,304,2386,104068,1211.0,302.0,0.2493806771263418,595,476.9,208.25,24.937133277451803,43.6674355210736,Other
1603,other,402,6309,252590,1623.0,188.0,0.1158348736906962,730,1092.35,255.5,11.57077191313996,23.38993912207626,Other
1604,other,744,8663,424697,3214.0,519.0,0.1614810205351586,1398,1579.05,489.3,16.137596675516562,30.986985845920017,Other
1605,other,604,23307,1643397,2581.0,706.0,0.2735373886090662,6375,4771.05,2231.25,27.35229759299781,46.766435061464456,Other
1606,other,434,8179,457918,1741.0,415.0,0.2383687535898908,1949,1616.65,682.15,23.829318987651305,42.195280363715085,Other
1607,other,148,3467,165427,486.0,60.0,0.1234567901234567,428,605.6500000000001,149.8,12.344966830112488,24.733757120449106,Other
1608,other,519,12230,898320,2198.0,1101.0,0.5009099181073703,6126,3059.7,2144.1,50.08994276369583,70.0754975978037,Other
1609,other,494,9440,416531,2099.0,576.0,0.2744163887565507,2590,1934.0,906.5,27.4364406779661,46.8717683557394,Other
1610,other,377,8274,374567,1466.0,148.0,0.1009549795361528,835,1408.1,292.25,10.091854000483442,20.75491797457567,Other
1611,other,32,268,11401,35.0,3.0,0.0857142857142857,22,44.6,7.7,8.208955223880597,17.26457399103139,Other
1612,other,80,865,30440,202.0,25.0,0.1237623762376237,107,151.15,37.45,12.369942196531792,24.776711875620247,Other
1701,other,1175,22921,2642905,5406.0,1976.0,0.3655197928227895,8378,5113.75,2932.3,36.55163387286768,57.34148130041555,Other
1702,other,906,11912,949605,4070.0,796.0,0.1955773955773956,2329,2252.6,815.15,19.551712558764272,36.187072715972654,Other
1718,other,3,1,164,0.0,0.0,0.0,0,0.15,0.0,0.0,0.0,Other
1719,other,140,3859,581417,434.0,225.0,0.5184331797235023,2000,978.85,700.0,51.82689816014512,71.51248914542575,Other
1720,other,700,9555,841312,2991.0,978.0,0.3269809428284854,3124,2058.05,1093.4,32.694924123495554,53.12796093389374,Other
1721,other,422,4448,225029,1737.0,393.0,0.2262521588946459,1006,868.4,352.1,22.616906474820144,40.54583141409489,Other
1730,other,542,22270,2588650,2205.0,905.0,0.4104308390022675,9140,5168.5,3199.0,41.0417602155366,61.89416658605011,Other
1731,other,22,203,20242,58.0,58.0,1.0,203,71.05,71.05,100.0,100.0,Other
2467,other,483,13701,763174,2050.0,657.0,0.3204878048780488,4391,2933.35,1536.85,32.04875556528721,52.392315952750266,Other
2468,other,95,384,25608,298.0,116.0,0.3892617449664429,149,87.4,52.15,38.80208333333333,59.668192219679625,Other
2472,other,995,18260,1985308,4442.0,1352.0,0.3043674020711391,5557,3850.4,1944.95,30.43263964950712,50.51293372117183,Other
2474,other,449,3452,183195,1850.0,535.0,0.2891891891891892,998,717.4000000000001,349.3,28.91077636152955,48.68971285196543,Other
2476,other,423,3374,202805,1701.0,543.0,0.3192239858906525,1077,721.5,376.95,31.920569057498515,52.24532224532224,Other
2478,other,594,6844,417038,2601.0,850.0,0.326797385620915,2236,1473.8000000000002,782.6,32.67095265926359,53.100827792102045,Other
2481,other,713,12043,1325546,3177.0,1783.0,0.561221277935159,6758,3158.05,2365.3,56.115585817487336,74.8974842070265,Other
2482,other,421,4072,301308,1750.0,763.0,0.436,1775,965.8,621.25,43.59037328094303,64.32491199006006,Other
2492,other,554,6382,368020,2303.0,848.0,0.3682153712548849,2349,1427.1,822.15,36.80664368536509,57.60983813327728,Other
2493,other,321,3871,311730,1302.0,619.0,0.4754224270353303,1840,948.65,644.0,47.53293722552312,67.88594318241712,Other
2494,other,703,16208,2095573,3056.0,1638.0,0.5359947643979057,8687,4168.6,3040.45,53.596989141164855,72.93695725183514,Other
2532,other,321,3198,151594,1229.0,309.0,0.2514239218877135,804,640.5,281.4,25.14071294559099,43.9344262295082,Other
2534,other,59,407,29711,146.0,21.0,0.1438356164383561,58,72.65,20.3,14.250614250614252,27.94218857536132,Other
2535,other,62,166,14473,146.0,29.0,0.1986301369863013,32,31.3,11.2,19.27710843373494,35.78274760383386,Other
2536,other,417,3025,169637,1681.0,272.0,0.1618084473527662,489,551.55,171.15,16.16528925619835,31.03073157465325,Other
2537,other,129,1149,60938,356.0,117.0,0.3286516853932584,377,247.75,131.95,32.811140121845085,53.25933400605448,Other
2538,other,109,1205,42647,295.0,20.0,0.0677966101694915,81,196.95,28.35,6.721991701244813,14.394516374714398,Other
2539,other,326,1277,117932,1274.0,250.0,0.1962323390894819,250,241.55,87.5,19.57713390759593,36.22438418546884,Other
2540,other,440,4833,277163,1806.0,557.0,0.3084163898117386,1490,1022.95,521.5,30.829712393958204,50.98000879808397,Other
2542,other,7,27,2356,17.0,0.0,0.0,0,4.05,0.0,0.0,0.0,Other
2543,other,44,1469,120045,98.0,27.0,0.2755102040816326,404,301.15,141.4,27.501701837985028,46.95334550888262,Other
2553,other,16,53,3085,10.0,0.0,0.0,0,7.95,0.0,0.0,0.0,Other
2554,other,1118,4602,406008,5156.0,1101.0,0.2135376260667184,982,886.7,343.7,21.338548457192523,38.76170068794406,Other
2556,other,99,680,37399,273.0,60.0,0.2197802197802197,149,131.8,52.15,21.91176470588235,39.56752655538695,Other
2557,other,253,1355,121482,973.0,168.0,0.1726618705035971,233,249.85,81.55,17.195571955719558,32.63958375025015,Other
2558,other,43,168,6277,91.0,6.0,0.0659340659340659,11,27.4,3.85,6.547619047619048,14.051094890510948,Other
2559,other,124,1304,90772,317.0,81.0,0.2555205047318612,333,262.2,116.55,25.536809815950924,44.45080091533181,Other
2561,other,32,220,14501,51.0,0.0,0.0,0,33.0,0.0,0.0,0.0,Other
2562,other,93,777,44756,287.0,61.0,0.2125435540069686,165,149.55,57.75,21.23552123552124,38.61584754262788,Other
2563,other,406,3176,167149,1626.0,354.0,0.2177121771217712,691,614.6,241.85,21.756926952141058,39.3507972665148,Other
1129,other,137,1653,49418,426.0,51.0,0.1197183098591549,197,287.35,68.95,11.91772534785239,23.99512789281364,Other
1144,other,48,990,102085,164.0,152.0,0.926829268292683,917,331.9,320.95,92.62626262626264,96.70081349804158,Other
1151,other,130,2213,128432,339.0,26.0,0.0766961651917404,169,365.75,59.15,7.63669227293267,16.172248803827753,Other
