zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name,revenue_per_employee,distance_km,distance_squared,Revenue_Norm,Employment_Norm,Distance_Norm,Corporate_Score,threshold_90,payroll_per_employee,PayrollPerEmp_Norm,centroid_lat,centroid_lon,Travel_Time_Min,RevPerEmp_Norm,PowerShare_Norm,Time_Norm,Time_Squared,cluster,cluster_name
90069,los_angeles,2742,18721,1868176,13294.0,7934.0,0.5968105912441704,11172,5013.263,3843.168,59.67629934298382,77.54409971145552,Los Angeles,267788.20575823943,17.017996429341945,289.6122024690952,0.0960912076468232,0.1045491356921444,0.9849967019248838,0.1017009999385148,0.0937587402177958,99790.39581218953,0.0852508463390164,34.09395380319442,-118.38153056612224,48.75,0.5967629934298383,0.5967629934298382,0.1082302993659599,0.0117137977008453,1,Corporate Hub
90071,los_angeles,1140,39205,7631633,5349.0,4113.0,0.7689287717330342,30145,11774.18,10369.88,76.89070271649024,88.58918113310523,Los Angeles,300323.4281341666,57.48102765151739,3304.0685398745063,0.2256884090029775,0.2189561283476221,0.8285506243848774,0.1530709216819797,0.0937587402177958,194659.6862645071,0.174772833106481,34.05237931675913,-118.25520908626986,38.4,0.7689070271649026,0.7689070271649023,0.0852521742698022,0.0072679332177287,3,Periferia Empresarial
90210,los_angeles,2533,30580,2647199,12193.0,6338.0,0.51980644632166,15895,7744.055,5467.88,51.97841726618705,71.63597733711048,Los Angeles,253239.2086330935,17.804029303343704,316.9834594343213,0.1484366218392731,0.1707838811471976,0.983576171882231,0.1279934875422509,0.0937587402177958,86566.3505559189,0.0727721738539595,34.10251109811895,-118.41507460054083,50.15,0.5197841726618705,0.5197841726618705,0.1113384515528798,0.0123962507941929,1,Corporate Hub
90232,los_angeles,1330,28114,3418803,6154.0,3143.0,0.510724731881703,14358,7071.332,4939.152,51.0706409617984,70.89170087604215,Los Angeles,251523.51141779896,40.093645175937006,1607.5003834939369,0.1355414749105478,0.1570108073389371,0.916600144310408,0.098092083189853,0.0937587402177958,121605.001067084,0.1058358722589444,34.0186472404149,-118.39157661982983,29.416666666666668,0.510706409617984,0.510706409617984,0.0653081977370664,0.0042651606916637,3,Periferia Empresarial
90245,los_angeles,2247,75713,9332707,10598.0,6266.0,0.5912436308737498,44764,20195.911,15398.816,59.12326813096826,77.14225925971516,Los Angeles,266742.97676753,20.50948976362548,420.6391703642584,0.3871210620253954,0.4228601748163869,0.9781965851261106,0.1641596654594838,0.0937587402177958,123264.26109122609,0.1074016081595379,33.917089218097416,-118.40152699094313,23.83333333333333,0.5912326813096828,0.5912326813096827,0.0529125908011359,0.0027997422652884,0,Mega Corporações
90401,los_angeles,1907,23868,2930194,9067.0,5104.0,0.562920480864674,13435,6238.755,4621.64,56.28875481816659,75.02951876436047,Los Angeles,261385.74660633484,42.75910553209639,1828.3411059049563,0.1195821532514441,0.1332960987461252,0.905138818978344,0.1019550969839959,0.0937587402177958,122766.63314898607,0.1069320289959547,34.01609897523384,-118.49245394098502,37.1,0.5628875481816659,0.5628875481816659,0.0823660329533766,0.0067841633844767,3,Periferia Empresarial
90404,los_angeles,1615,28383,4537490,7602.0,3717.0,0.4889502762430939,13877,7022.118,4773.688,48.8919423598633,69.06090702915603,Los Angeles,247405.77106014165,21.48767510502306,461.7201814190278,0.1345981122472373,0.1585132229327822,0.9760645379767968,0.103685702609606,0.0937587402177958,159866.46936546525,0.1419407344580879,34.02664954925723,-118.47383455715904,34.7,0.4889194235986331,0.488919423598633,0.077037772061514,0.0059348183242017,1,Corporate Hub
90802,los_angeles,1392,25625,2077786,6379.0,2956.0,0.4633955165386424,11874,6216.061,4084.656,46.33756097560976,66.83069204235714,Los Angeles,242577.99024390243,42.346949684835856,1793.2641476100196,0.1191471414198276,0.1431092742048088,0.906959264167476,0.1028253715077193,0.0937587402177958,81084.33170731708,0.0675991487740451,33.75053582376913,-118.20936922616517,41.05,0.4633756097560976,0.4633756097560976,0.0911354623379006,0.0083056724955429,3,Periferia Empresarial
91101,los_angeles,2118,25394,2688016,10160.0,5773.0,0.5682086614173228,14429,6663.151,4963.576,56.82050878160195,75.43279212534915,Los Angeles,262390.7615972277,51.543484340758,2656.730777985965,0.1277172233708889,0.1418190957580496,0.8621465509320028,0.1276758316224349,0.0937587402177958,105852.4060801764,0.090971171645631,34.1467718384086,-118.13892172883376,59.266666666666666,0.5682050878160197,0.5682050878160195,0.131578442579608,0.0173128865516752,3,Periferia Empresarial
91105,los_angeles,1321,20835,1569391,6139.0,2587.0,0.4214041374816745,8779,4888.656,3019.976,42.1358291336693,62.95059464664365,Los Angeles,234636.717062635,31.26849754202885,977.7189385358644,0.0937026679754464,0.1163562232958194,0.9492849225069208,0.0995495321380822,0.0937587402177958,75324.74202063835,0.0621641981250147,34.14050035644464,-118.16712533889554,54.75,0.4213582913366932,0.4213582913366929,0.1215509515956165,0.0147746338337999,1,Corporate Hub
91203,los_angeles,1402,24767,2068185,6500.0,3847.0,0.5918461538461538,14658,6609.247,5042.352,59.183591068760855,77.18625172079169,Los Angeles,266856.98711995804,63.83946040941903,4075.47670536578,0.1266839600514454,0.1383171828311318,0.7885156170185685,0.1233924743392483,0.0937587402177958,83505.6728711592,0.069884011141999,34.15290810196784,-118.26351679082876,54.21666666666667,0.5918359106876088,0.5918359106876085,0.120366893619647,0.0144881890796434,3,Periferia Empresarial
91301,los_angeles,1536,14992,1511815,7167.0,3646.0,0.5087205246267615,7626,3765.074,2623.344,50.86712913553896,70.72337042925277,Los Angeles,251138.87406616865,37.67956581651274,1419.7496801209156,0.0721651927048358,0.0837219693373174,0.9263441438282012,0.0954304151126648,0.0937587402177958,100841.44877267876,0.0862426567422798,34.123160170725626,-118.7568601512393,65.43333333333334,0.5086712913553896,0.5086712913553896,0.1452691129267551,0.0211031151705263,3,Periferia Empresarial
91302,los_angeles,2199,24045,2340667,10483.0,6522.0,0.6221501478584375,14959,6554.226,5145.896,62.21251819505095,79.34546226064818,Los Angeles,272581.6593886463,31.523176220986468,993.7106390593668,0.1256292854243471,0.1342846770364992,0.9484549755645644,0.1294707119784295,0.0937587402177958,97345.269286754,0.0829435392704047,34.12298146883412,-118.67190818102851,60.75,0.6221251819505096,0.6221251819505095,0.1348716038252731,0.0181903495184014,1,Corporate Hub
91406,los_angeles,1761,25859,1521027,8191.0,2558.0,0.3122939811988768,8075,5534.32,2777.8,31.227038941954444,51.44388725574961,Los Angeles,214019.1036002939,66.7947109447775,4461.53341019638,0.1060791322060263,0.1444162082158116,0.7684798127412533,0.0961067177596356,0.0937587402177958,58820.023976178505,0.0465897678395948,34.19789178031736,-118.4899094045512,48.13333333333333,0.3122703894195445,0.3122703894195444,0.1068612323312452,0.0114193229753523,3,Periferia Empresarial
91436,los_angeles,3535,16728,2378874,17167.0,12593.0,0.7335585716782198,12270,4911.87,4220.88,73.35007173601149,86.52683752417796,Los Angeles,293631.6355810617,24.518523695567588,601.1580042101093,0.0941476474704293,0.0934178558462956,0.9688279095454296,0.1006447353804685,0.0937587402177958,142209.11047345767,0.1252786318794546,34.152154680379375,-118.49053466618136,45.48333333333333,0.7335007173601149,0.7335007173601149,0.1009779442631469,0.0101965452276112,1,Corporate Hub
91505,los_angeles,2106,39256,4427425,10005.0,5520.0,0.5517241379310345,21658,10178.042,7450.352,55.17118402282454,74.17123287671234,Los Angeles,259273.5378031384,30.78947781860345,947.991944342274,0.1950927046365122,0.2192409729397637,0.9508277120245306,0.1561824200969093,0.0937587402177958,112783.39616873852,0.0975114967606959,34.175890417811566,-118.34692809477858,55.38333333333333,0.5517118402282454,0.5517118402282454,0.1229570204420802,0.0151184288759941,1,Corporate Hub
91608,los_angeles,241,39515,2355864,1036.0,767.0,0.7403474903474904,29254,11653.831,10063.376,74.0326458306972,86.93204732532126,Los Angeles,294921.7006200177,34.52084075129927,1191.6884461765642,0.223381489159706,0.2206875366527967,0.9381802036333458,0.1740379423367523,0.0937587402177958,59619.48627103632,0.0473441684748279,34.1383598836866,-118.35279671474252,54.35,0.7403264583069721,0.7403264583069721,0.1206629081136394,0.0145595373944405,0,Mega Corporações
91710,los_angeles,2816,37816,2019581,13346.0,2279.0,0.1707627753634047,6457,7081.853,2221.208,17.074783160566955,32.45282747924983,Los Angeles,187271.34017347157,20.5123382003393,420.7560184450989,0.13574314757647,0.2111983021028233,0.9781905208737648,0.1145684943062903,0.0937587402177958,53405.46329595938,0.0414803986511551,34.0050985504051,-117.68253284250348,71.38333333333334,0.1707478316056696,0.1707478316056695,0.1584787597211646,0.0251155172827586,1,Corporate Hub
91730,los_angeles,3119,46283,2765198,14927.0,4062.0,0.2721243384471092,12594,9554.131,4332.336,27.210854957543805,46.58898137138327,Los Angeles,206428.5158697578,25.6524181183882,658.0465553206112,0.1831332146005719,0.2584880895864168,0.9658754731250592,0.1559929103821803,0.0937587402177958,59745.43568912992,0.0474630187591105,34.1002327188723,-117.58110392176238,81.25,0.2721085495754382,0.272108549575438,0.1803838322765999,0.0325383269467925,1,Corporate Hub
91748,los_angeles,2694,26990,1515894,12871.0,3270.0,0.2540595136353041,6857,5479.423,2358.808,25.40570581696925,44.280337275595485,Los Angeles,203016.78399407188,54.85997684019047,3009.617058906235,0.1050268344832694,0.1507330559356586,0.8438322453696355,0.1008254991285125,0.0937587402177958,56165.0240829937,0.0440844169070423,33.97691004904251,-117.89922113082268,60.55,0.2540570581696926,0.2540570581696925,0.1344275820842846,0.018070774825027,3,Periferia Empresarial
91761,los_angeles,2773,73422,4285925,13160.0,1813.0,0.1377659574468085,10115,13292.145,3479.56,13.77652474735093,27.15686199305017,Los Angeles,181037.63177249325,45.99476202881469,2115.5181340872937,0.2547856476995323,0.410064508922338,0.890234731942407,0.1559888462468462,0.0937587402177958,58373.85252376672,0.0461687448228905,34.03540141169486,-117.59149440274044,72.73333333333333,0.1377652474735093,0.1377652474735093,0.1614759064728373,0.0260744683712245,0,Mega Corporações
91764,los_angeles,1249,27330,1346022,5808.0,1799.0,0.3097451790633609,8465,5836.035,2911.96,30.9732894255397,51.14803625377643,Los Angeles,213539.51701427004,26.261492394508902,689.665982786849,0.1118625813457173,0.1526320198832695,0.9642344689612996,0.1186147860852126,0.0937587402177958,49250.71350164654,0.0375598311594487,34.07534436065593,-117.6015233505372,76.0,0.3097328942553971,0.309732894255397,0.1687282615756503,0.028469226254341,1,Corporate Hub
91773,los_angeles,1238,23019,1301268,5601.0,1661.0,0.2965541867523656,6826,4858.059,2348.144,29.65376428168035,49.58645095007317,Los Angeles,211045.61449237587,27.75137166929728,770.1386295274758,0.0931161668292418,0.1285542740651791,0.9600580508869644,0.1004040296997159,0.0937587402177958,56530.17072852861,0.0444289820768027,34.10722243553076,-117.8092769851594,65.76666666666667,0.2965376428168036,0.2965376428168035,0.146009149161736,0.021318671638934,1,Corporate Hub
91786,los_angeles,2017,22755,1159466,9483.0,2192.0,0.2311504798059685,5259,4520.976,1809.096,23.11140408701384,41.22350253636577,Los Angeles,198680.55372445617,61.56271751072263,3789.9681873050345,0.086654763231958,0.12707978441174,0.8033331107074335,0.09717234079333,0.0937587402177958,50954.33970555922,0.0391674325419006,34.10524958595612,-117.66207037204074,75.28333333333333,0.2311140408701386,0.2311140408701384,0.1671371836704413,0.0279348381652868,3,Periferia Empresarial
92008,los_angeles,2191,37858,3377530,10393.0,4546.0,0.4374097950543635,16559,8997.641,5696.296,43.73976438269322,64.46415660975474,Los Angeles,237668.1546832902,45.23654020934868,2046.34457011202,0.1724660896258553,0.211432880002234,0.8938247433879564,0.195564576708579,0.0937587402177958,89215.75360557874,0.0752722434088439,33.1436322382275,-117.31841201219024,126.05,0.4373976438269323,0.4373976438269322,0.2798447022580358,0.0783130573818887,3,Periferia Empresarial
92009,los_angeles,1397,13253,1005021,6530.0,3260.0,0.4992343032159265,6616,3304.639,2275.904,49.920772655247866,69.9334068224031,Los Angeles,249350.26031841847,36.59737275393622,1339.3676924905533,0.0633393060083387,0.0740093272640956,0.9305158568212192,0.1182374717875159,0.0937587402177958,75833.47166679242,0.0626442532454238,33.09534245039282,-117.2457698410281,134.75,0.4992077265524787,0.4992077265524786,0.2991596479910379,0.0894964949861217,3,Periferia Empresarial
92010,los_angeles,665,10319,975463,2762.0,1388.0,0.502534395365677,5185,2579.41,1783.64,50.24711696869851,70.2071686945084,Los Angeles,249967.05107084016,47.105637273039896,2218.941062899205,0.0494376934397593,0.0576223854338294,0.884867226253388,0.1008271289130614,0.0937587402177958,94530.76848531836,0.0802876776917858,33.15675281199194,-117.28424164571048,126.9,0.5024711696869851,0.5024711696869851,0.2817317946572372,0.0793728041207876,3,Periferia Empresarial
92011,los_angeles,1035,11949,1034256,4664.0,2351.0,0.5040737564322469,6023,2990.442,2071.912,50.40589170641895,70.33984550960143,Los Angeles,250267.13532513185,35.48803952765025,1259.4009495160667,0.0573165946106837,0.0667262420061995,0.9346660191960292,0.1101106862284961,0.0937587402177958,86555.86241526487,0.0727622768769254,33.10704895887614,-117.29459818798996,128.9,0.5040589170641896,0.5040589170641895,0.2861720120671228,0.0818944204905454,1,Corporate Hub
92020,los_angeles,1899,28706,1532734,8850.0,1835.0,0.2073446327683615,5952,5574.358,2047.488,20.734341252699785,37.90186125211506,Los Angeles,194187.9049676026,11.498698997259067,132.22007862956667,0.1068466039480841,0.1603172386830126,0.99316513352724,0.1397486842640374,0.0937587402177958,53394.20330244548,0.0414697733267161,32.795607079238366,-116.96975885770384,147.7,0.207343412526998,0.2073434125269978,0.3279100557200468,0.1075250046423241,1,Corporate Hub
92024,los_angeles,2688,20905,1149238,12901.0,5485.0,0.4251608402449423,8887,4919.918,3057.128,42.511360918440566,63.308671626146165,Los Angeles,235346.47213585267,67.7919645390186,4595.750456059554,0.0943019162296101,0.116747186461504,0.761514135347374,0.143193445752081,0.0937587402177958,54974.31236546281,0.0429608196068786,33.05724558546595,-117.2577839458091,134.18333333333334,0.4251136091844057,0.4251136091844056,0.2979015863915704,0.0887453551746143,3,Periferia Empresarial
92025,los_angeles,1792,23793,1207461,8408.0,2342.0,0.2785442435775452,6627,4940.418,2279.688,27.85272979447737,47.39035827025038,Los Angeles,207641.65931156225,42.03225167435336,1766.710180816181,0.094694872189253,0.1328772096400346,0.90833737799068,0.1344933530354508,0.0937587402177958,50748.58151557181,0.0389732719038951,33.084963550957234,-117.02963078205234,137.38333333333333,0.2785272979447737,0.2785272979447737,0.3050059342473872,0.0930286199261215,3,Periferia Empresarial
92037,los_angeles,2596,34322,3221484,12512.0,5974.0,0.4774616368286445,16387,8417.053,5637.128,47.744886661616455,68.07090212089203,Los Angeles,245237.8357904551,45.91675276007342,2108.3481840297104,0.1613370401284325,0.1916836549470803,0.8906068423454497,0.1993025691380976,0.0937587402177958,93860.61418332264,0.079655296609674,32.85487599032433,-117.25319923435242,139.85,0.4774488666161647,0.4774488666161645,0.3104822023862461,0.0963991979986138,3,Periferia Empresarial
92056,los_angeles,1172,16842,951478,5279.0,1501.0,0.2843341541958704,4788,3515.442,1647.072,28.428927680798004,48.10126582278481,Los Angeles,208730.67331670824,54.085476123309626,2925.238727485096,0.067380100894222,0.0940545672875534,0.8482113630288981,0.1075967521112611,0.0937587402177958,56494.35933974588,0.0443951891954873,33.201952702712745,-117.28933614501273,124.38333333333334,0.2842892768079802,0.28428927680798,0.2761445210831313,0.0762557965242319,3,Periferia Empresarial
92064,los_angeles,1692,34681,2629592,7691.0,2494.0,0.3242751267715512,11246,7501.049,3868.624,32.42697730745942,52.82398491548511,Los Angeles,216286.9871110983,13.658399258771372,186.5518703120064,0.1437785410622492,0.1936887374682342,0.9903453893534848,0.1758451476010828,0.0937587402177958,75822.26579395057,0.0626336789911474,32.980394689809074,-117.01747285115896,141.06666666666666,0.3242697730745943,0.3242697730745941,0.3131833346439264,0.0980838010986896,1,Corporate Hub
92078,los_angeles,1374,15201,897406,6246.0,2032.0,0.3253282100544348,4945,3290.76,1701.08,32.530754555621336,52.94189621155346,Los Angeles,216483.12611012437,18.22986327971316,332.3279151970343,0.0630732652393688,0.08488927364629,0.9827798160397944,0.1092983118975197,0.0937587402177958,59035.98447470561,0.0467935557334355,33.118314987526766,-117.18553487249292,133.21666666666667,0.3253075455562135,0.3253075455562133,0.2957554813101257,0.0874713047249841,1,Corporate Hub
92081,los_angeles,1072,18355,1251162,4694.0,1240.0,0.2641670217298679,4848,3761.297,1667.712,26.412421683465,45.57798460856602,Los Angeles,204919.47698174889,55.28609955634009,3056.552804153548,0.0720927929653445,0.102504956854422,0.8413963456854228,0.1120149926491675,0.0937587402177958,68164.64178697903,0.0554076766488312,33.16455112481151,-117.24055299159198,129.73333333333332,0.2641242168346501,0.26412421683465,0.288022102654575,0.0829567316175625,3,Periferia Empresarial
92101,los_angeles,4351,63064,5621778,21231.0,11815.0,0.5564975743017286,35094,16407.686,12072.336,55.6482303691488,74.53939702883774,Los Angeles,260175.15539769127,28.29194855282372,800.4343529156241,0.3145061551854775,0.3522131307771789,0.9584857451177616,0.3032641335406906,0.0937587402177958,89144.0124318153,0.075204545923412,32.71616636359062,-117.18588427005052,150.41666666666666,0.5564823036914882,0.556482303691488,0.3339413510351413,0.1115168259311754,0,Mega Corporações
92103,los_angeles,1814,23819,2052792,8608.0,3496.0,0.4061338289962825,9673,5520.142,3327.512,40.61043704605567,61.47218767306103,Los Angeles,231753.7260170452,35.07367054613717,1230.16236557897,0.1058073600306206,0.133022424530146,0.9361834609028548,0.1550491597655519,0.0937587402177958,86182.9631806541,0.0724103960924559,32.747815639747174,-117.1673327638232,142.41666666666666,0.4061043704605567,0.4061043704605567,0.3161804813955992,0.0999700968155528,1,Corporate Hub
92106,los_angeles,922,9473,576988,4202.0,1900.0,0.4521656354117087,4283,2277.802,1473.352,45.212709806819376,65.81853307281948,Los Angeles,240452.02153488863,52.04794112680707,2708.9881755395745,0.0436562953384918,0.0528973163171269,0.859434464918925,0.0983676350551783,0.0937587402177958,60908.687849678034,0.0485607042591001,32.71018231962953,-117.23763062773526,147.58333333333334,0.4521270980681939,0.4521270980681937,0.3276510430378035,0.1073552060037605,3,Periferia Empresarial
92108,los_angeles,2657,51639,3532619,12825.0,6443.0,0.5023781676413256,25942,12907.083,8924.048,50.23722380371425,70.19889054255177,Los Angeles,249948.3529890199,52.11251857486545,2715.7145922156965,0.2474045546394336,0.2884023569493703,0.8590853732794738,0.2552386492273249,0.0937587402177958,68409.90336760975,0.0556391140704785,32.77424772446719,-117.14107366325106,141.35,0.5023722380371425,0.5023722380371425,0.3138123654436602,0.0984782007053453,0,Mega Corporações
92109,los_angeles,1806,16093,800447,8560.0,3374.0,0.3941588785046729,6343,3693.242,2181.992,39.414652333312624,60.28567161342006,Los Angeles,229493.69290996084,40.76758979170639,1661.996377424843,0.070788275022247,0.0898712614147281,0.9137718782690852,0.1233850617153917,0.0937587402177958,49738.83054744299,0.0380204355078783,32.78618958374776,-117.23414416337522,141.58333333333334,0.3941465233331262,0.3941465233331262,0.3143303908081469,0.0988035945856023,3,Periferia Empresarial
92110,los_angeles,1634,26695,1394204,7516.0,2392.0,0.3182543906333156,8495,5743.28,2922.28,31.822438658924888,52.13255599877263,Los Angeles,215144.40906536803,27.20668107671755,740.2034952102209,0.1100845993927086,0.149085425451702,0.961611642586554,0.151085075811385,0.0937587402177958,52227.15864394081,0.0403685090927624,32.76524978143696,-117.19966128947576,140.53333333333333,0.3182243865892489,0.3182243865892489,0.3119992766679569,0.0973435486413283,1,Corporate Hub
92111,los_angeles,2151,33630,1959724,10130.0,2577.0,0.2543928923988154,8555,6829.545,2942.92,25.438596491228072,44.32314410480349,Los Angeles,203078.94736842104,36.52689145088063,1334.213799064417,0.1309067606366852,0.1878187047948839,0.9307833366982944,0.159304523000142,0.0937587402177958,58273.08950341957,0.0460736613060732,32.806485768364006,-117.16896301039374,140.26666666666668,0.2543859649122807,0.2543859649122807,0.3114072476799722,0.0969744739076155,1,Corporate Hub
92121,los_angeles,3068,119253,17903524,14764.0,6721.0,0.4552289352479003,54287,28744.458,18674.728,45.52254450621787,66.09921256829367,Los Angeles,241037.6091167518,45.64180693174755,2083.174539994919,0.5509845981199146,0.6660392638722109,0.8919133193435612,0.3856572044738374,0.0937587402177958,150130.5962952714,0.1327536234761872,32.897209687766114,-117.20218395668908,137.15,0.4552254450621789,0.4552254450621787,0.3044879088829006,0.0927128866558816,2,Empresas Médias
92122,los_angeles,1324,21974,2772920,6208.0,3208.0,0.5167525773195877,11355,5552.065,3906.12,51.674706471284246,71.38815541305168,Los Angeles,252665.19523072723,47.22297879189993,2230.009725980231,0.1064192787184099,0.1227177525203161,0.8842927780846914,0.1602136189712241,0.0937587402177958,126190.95294438882,0.1101633371458316,32.85679808647219,-117.21015567417636,139.23333333333332,0.5167470647128426,0.5167470647128425,0.3091131353515313,0.0955509304468541,3,Periferia Empresarial
92123,los_angeles,1940,72304,5956962,9105.0,3574.0,0.3925315760571115,28381,16571.129,9763.064,39.252323522903296,60.12268639010278,Los Angeles,229186.8914582872,22.270317723270168,495.9670514954013,0.3176391259616686,0.4038202686475467,0.9742871732079036,0.280987572223342,0.0937587402177958,82387.72405399424,0.0688290754642915,32.809617835073375,-117.13419914349538,140.88333333333333,0.392523235229033,0.392523235229033,0.3127763147146869,0.0978290230465008,0,Mega Corporações
92126,los_angeles,1731,20003,1115803,8051.0,2025.0,0.2515215501179977,5031,4051.324,1730.664,25.151227315902613,43.94818614054135,Los Angeles,202535.81962705596,40.37228651652288,1629.9215185722148,0.0776521997022889,0.1117093468122539,0.9154365186862896,0.1191305061784053,0.0937587402177958,55781.78273259011,0.0437227769397146,32.91199163217185,-117.14342192549218,139.85,0.2515122731590262,0.2515122731590261,0.3104822023862461,0.0963991979986138,3,Periferia Empresarial
92127,los_angeles,1387,24439,2688127,6386.0,3546.0,0.5552771688067648,13570,6352.775,4668.08,55.52600351896558,74.44532394962263,Los Angeles,259944.14665084492,30.49274660613808,929.8075955861456,0.1217677551303946,0.1364852411404954,0.9517714543505398,0.1742886753468766,0.0937587402177958,109993.330332665,0.0948786928716138,33.01912726446024,-117.1233793496473,138.96666666666667,0.5552600351896559,0.5552600351896558,0.3085211063635466,0.0951852730717868,1,Corporate Hub
92128,los_angeles,1338,18136,1327228,6248.0,2975.0,0.4761523687580025,8635,4443.095,2970.44,47.61248345831496,67.95543463596708,Los Angeles,244987.5937362153,37.63220116370447,1416.1825644255202,0.0851618947883995,0.1012818006646373,0.9265292721552402,0.1395815505820083,0.0937587402177958,73181.95853550949,0.0601421925435809,32.99693793928509,-117.07306043019022,138.35,0.4761248345831496,0.4761248345831496,0.3071520393288319,0.0943423752638603,3,Periferia Empresarial
92129,los_angeles,787,9597,916370,3525.0,1584.0,0.4493617021276596,4312,2302.503,1483.328,44.93070751276441,65.56180629466323,Los Angeles,239919.03719912472,51.11663602917959,2612.9104789396206,0.0441297785169865,0.0535898796391968,0.8644207633056779,0.0964287006931765,0.0937587402177958,95485.04741064916,0.0811881687244332,32.96353701935237,-117.12621622329148,138.7,0.4493070751276441,0.449307075127644,0.3079290773755618,0.0948203166933647,3,Periferia Empresarial
92130,los_angeles,2200,23095,3156368,10469.0,6204.0,0.592606743719553,13686,6166.379,4707.984,59.25957999567005,77.24161284860799,Los Angeles,267000.6061918164,42.76183738754334,1828.5747367586991,0.1181948078594872,0.128978748359351,0.9051266938630432,0.1714584918770139,0.0937587402177958,136668.8893699935,0.120050685112398,32.94761714655877,-117.20582343516112,135.68333333333334,0.5925957999567005,0.5925957999567005,0.3012317494489845,0.0907405668760958,3,Periferia Empresarial
92131,los_angeles,1093,19670,1826354,4938.0,2713.0,0.5494127176994734,10806,5091.184,3717.264,54.936451448906965,73.98908386642408,Los Angeles,258829.89323843416,53.87059262588717,2902.040749864289,0.0975848428337177,0.1098494791812114,0.849415305696968,0.1968617713651882,0.0937587402177958,92849.7203863752,0.0787013818003382,32.8960309849938,-117.05739159773492,256.4961362084925,0.5493645144890698,0.5493645144890696,0.56944930478066,0.324272510715177,3,Periferia Empresarial
92335,los_angeles,1557,28571,1948712,7146.0,1011.0,0.1414777497900923,4042,5192.443,1390.448,14.147212208183122,27.771615904830146,Los Angeles,181738.2310734661,41.47068791159015,1719.817955860509,0.0995258344199364,0.1595632382920495,0.9107710190324848,0.0996490641123114,0.0937587402177958,68205.94308914634,0.0554466500047873,34.087330048385944,-117.46515686407828,85.18333333333334,0.1414721220818313,0.1414721220818312,0.1891162598493747,0.0357649597394162,3,Periferia Empresarial
92373,los_angeles,1373,19864,1304876,6314.0,1855.0,0.2937915742793791,5835,4181.735,2007.24,29.37474828836085,49.25119374909564,Los Angeles,210518.274265002,37.91805098614309,1437.7785905877472,0.0801519938317032,0.1109330056689659,0.925408468532508,0.1127737405069239,0.0937587402177958,65690.49536850584,0.0530729853922685,34.006476508830104,-117.15355523321604,108.53333333333332,0.2937474828836085,0.2937474828836084,0.2409557981097884,0.0580596966427251,3,Periferia Empresarial
92374,los_angeles,999,20895,960971,4383.0,1099.0,0.2507415012548483,5239,4228.896,1802.216,25.07298396745633,43.845721595868056,Los Angeles,202387.93969849244,28.764206485692803,827.3795747515719,0.0810560033932992,0.116691334580692,0.9570873257038292,0.1057969213466609,0.0937587402177958,45990.47619047619,0.0344833569912765,34.067386471542534,-117.17486361559696,98.13333333333334,0.2507298396745633,0.2507298396745633,0.2178666675783836,0.0474658848417099,1,Corporate Hub
92408,los_angeles,1069,35350,1651942,4663.0,1110.0,0.2380441775680892,8414,7069.496,2894.416,23.8019801980198,42.158532919130174,Los Angeles,199985.74257425743,38.88832769929112,1512.3020312474528,0.1355062813914306,0.1974252282945628,0.9215408059522529,0.1380042203527594,0.0937587402177958,46731.03253182461,0.0351821719046659,34.08444902480286,-117.26533095476265,96.46666666666668,0.2380198019801981,0.2380198019801979,0.214166486403479,0.0458672838984115,3,Periferia Empresarial
92507,los_angeles,1553,35255,1763069,7075.0,1451.0,0.2050883392226148,7230,6830.995,2487.12,20.507729400085097,37.57656754649738,Los Angeles,193759.60856616084,15.648088638031046,244.86267802367632,0.1309345550826112,0.1968946354268479,0.98731913980013,0.128324798578017,0.0937587402177958,50009.04836193448,0.0382754225062832,33.974593240265705,-117.32239791466036,90.73333333333332,0.2050772940008511,0.2050772940008509,0.2014378631618071,0.0405772127151949,1,Corporate Hub
92562,los_angeles,1871,19792,1009450,8757.0,2682.0,0.3062692702980473,6061,4213.289,2084.984,30.62348423605497,50.737861755560864,Los Angeles,212878.38520614387,40.01611310816899,1601.2893082857738,0.0807568393122189,0.1105308721271188,0.9169224904467796,0.1239039774202107,0.0937587402177958,51002.93047696039,0.0392132844964547,33.535788702857936,-117.35101031182737,133.35,0.3062348423605496,0.3062348423605497,0.2960514958041181,0.0876464881678557,3,Periferia Empresarial
92590,los_angeles,1456,20195,1207939,6608.0,2114.0,0.3199152542372881,6460,4351.165,2222.24,31.98811587026492,52.32282325715939,Los Angeles,215457.5389948007,37.03540932936678,1371.621544193748,0.0833997269166934,0.1127817029238459,0.9288419269248368,0.1263828430599647,0.0937587402177958,59813.76578360981,0.0475274974306035,33.48393331722044,-117.22075700841413,131.43333333333334,0.3198811587026493,0.3198811587026492,0.2917962874529778,0.0851450733713408,3,Periferia Empresarial
92591,los_angeles,1215,16227,723954,5634.0,1658.0,0.2942847000354988,4775,3417.66,1642.6,29.42626486719665,49.31322937106268,Los Angeles,210615.6405990017,26.887602129877862,722.9431482946126,0.0655057584724755,0.0906196766176101,0.962507430506392,0.1078017695199975,0.0937587402177958,44614.1615825476,0.0331846183000582,33.5343295337984,-117.10920567674025,127.86666666666666,0.2942626486719666,0.2942626486719665,0.2838778997386819,0.0805866619600451,1,Corporate Hub
