airport_code,city_name,city_key,date,hour,day_of_week,month,year,type,airline_normalized,seatguru_aircraft_model,first_class_seats,business_class_seats,premium_total,distance_km,orig_icao,dest_icao
KLAX,Los Angeles,los_angeles,2025-10-04,23.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,2749.02,KMSY,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,23.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2605.02,MMMX,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,22.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4099.08,PHOG,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,23.0,Saturday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2250.58,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,22.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3236.0,KCMH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,23.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 777-200 (777),0,37,37,2028.42,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3768.31,KDCA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3494.31,KPIT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,22.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2913.39,KBNA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,22.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,2921.58,KBNA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,4214.2,PHNL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,22.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2260.88,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,23.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-800 (73H),16,0,16,2012.18,MMPR,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3193.95,KATL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,22.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2018.48,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Airbus A321 (321) Layout 1,20,0,20,3201.49,KATL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,20.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,3336.1,KDTW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,2849.95,KORD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,22.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Bombardier CRJ-700 (CR7) Layout 1,9,0,9,1681.04,KSEA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2259.45,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,United,Embraer ERJ-175 (E75) [SkyWest],12,0,12,2031.82,KAUS,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Airbus A319 (319),12,0,12,2023.73,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,2017.64,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,20.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Airbus A319 (319),12,0,12,2220.59,KMCI,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,21.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Airbus A320 (32K) Layout 1,16,0,16,2033.52,KAUS,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,20.0,Saturday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2248.67,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,20.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2081.04,KTUL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,20.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2237.91,KXNA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,20.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,1864.08,CYVR,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,12205.5,VHHH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 777-300ER (77W),8,52,60,12140.7,YSSY,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A350-900 (359),0,32,32,12182.8,YSSY,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,12255.9,YSSY,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,2.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3935.48,KMIA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4036.21,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,4281.04,PHNL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4056.15,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,2.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2838.09,KORD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,4168.42,PHKO,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3885.17,KMIA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Airbus A321 (321) Layout 1,20,0,20,3196.99,KATL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4076.95,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-800 (73H),16,0,16,3683.02,MMUN,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,4308.45,PHLI,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,17.0,Friday,10.0,2025.0,ARRIVAL,Air France,Airbus A350-900 (359),0,34,34,9638.7,LFPG,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,2932.52,KBNA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2835.41,KORD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3648.23,KMCO,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3446.89,KCLT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3822.1,KBWI,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,3728.19,KIAD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2244.95,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3913.79,KPHL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,4225.93,PHNL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,4361.54,KBOS,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,4153.67,PHOG,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,3638.21,KMCO,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,1.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,1675.47,KSEA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,3742.51,KIAD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2197.77,KOMA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4022.55,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-800 (73H),16,0,16,2674.58,KMEM,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-800 (73H),16,0,16,2750.19,KMSY,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4065.24,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,16.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 777-300ER (77W),8,52,60,9275.78,EGLL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A321 (321) Layout 1,20,0,20,3268.44,KDTW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2281.79,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2936.71,KBNA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Airbus A320 (32K) Layout 1,16,0,16,2034.11,KAUS,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,Delta,Airbus A319 (319),12,0,12,2275.97,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4083.36,PHOG,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,American Airlines,Bombardier CRJ-700 (CR7) Layout 1,9,0,9,1929.67,KOKC,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,4110.03,KEWR,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,23.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2603.16,MMMX,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2881.99,KORD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3787.56,KDCA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3505.17,KPIT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-04,0.0,Saturday,10.0,2025.0,ARRIVAL,United,Boeing 737-800 (738) Layout 1,16,0,16,1641.42,KSEA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3270.8,KCMH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,4216.14,PHNL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,18.0,Friday,10.0,2025.0,ARRIVAL,LATAM,Boeing 787-8 (788),0,30,30,6809.88,SPJC,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4064.76,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2247.83,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,18.0,Friday,10.0,2025.0,ARRIVAL,Air France,Airbus A350-900 (359),0,34,34,6765.92,NTAA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3181.62,KATL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3900.78,KPHL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,3481.77,MMUN,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-800 (73H),16,0,16,3068.03,KIND,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2029.76,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4026.19,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A321 (321) Layout 1,20,0,20,3180.96,KATL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,4024.65,KEWR,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4063.02,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-800 (73H),16,0,16,2010.91,MMPR,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3467.19,KCLT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,14.0,Friday,10.0,2025.0,ARRIVAL,British Airways,Airbus A380-800 (388),14,97,111,9098.8,EGLL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,14.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 777-200 (777),0,37,37,9285.78,EGLL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,13.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A350-900 (359),0,32,32,9736.16,LFPG,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,2863.57,KORD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3791.94,KMDT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,22.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Bombardier CRJ-700 (CR7) Layout 1,9,0,9,1633.24,KSEA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,2256.4,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,3237.29,KDTW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2969.61,KIND,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,11.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,12385.8,VHHH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2049.04,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A319 (319),12,0,12,2032.57,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3907.5,KPHL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A320 (32K) Layout 1,16,0,16,2063.57,KAUS,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A319 (319),12,0,12,2233.15,KMCI,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,21.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-800 (73H),16,0,16,1648.61,KSEA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,18.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3971.04,KMIA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A319 (319),12,0,12,2050.42,KSAT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2105.64,KTUL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,2925.98,KBNA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,2739.95,KMSY,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2243.01,KXNA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,12.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,10761.1,ZSPD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A321 (321) Layout 1,20,0,20,3268.04,KATL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2034.06,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,12.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,9270.22,EGLL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,11.0,Friday,10.0,2025.0,ARRIVAL,Lufthansa,Airbus A380-800 (388),8,78,86,10154.3,EDDM,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,12.0,Friday,10.0,2025.0,ARRIVAL,Air France,Boeing 777-300ER (77W) Caribbean,0,14,14,9656.91,LFPG,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,18.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3464.21,KCLT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,1843.45,CYVR,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2856.8,KORD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,20.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,1991.19,KSAT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A320 (32K) Layout 1,16,0,16,2113.2,KAUS,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2259.67,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,1935.52,KOKC,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,18.0,Friday,10.0,2025.0,ARRIVAL,AeroMexico,Boeing 787-8 (788),0,41,41,2603.1,MMMX,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,16.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,3732.96,KIAD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-800 (738) Layout 1,16,0,16,1554.37,MMSD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,19.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,1559.83,MMSD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,18.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2039.92,KDFW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,5.0,Friday,10.0,2025.0,ARRIVAL,Emirates,Airbus A380-800 (388) Three Class Layout 1,14,76,90,13783.4,OMDB,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,16.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,4008.83,KEWR,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,10.0,Friday,10.0,2025.0,ARRIVAL,Air France,Boeing 777-300ER (77W) Caribbean,0,14,14,9693.6,LFPG,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,5.0,Friday,10.0,2025.0,ARRIVAL,Qatar Airways,Airbus A350-1000 (351) Qsuite Layout,0,46,46,14539.4,OTHH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,16.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3462.34,KCLT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,16.0,Friday,10.0,2025.0,ARRIVAL,Delta,Airbus A321 (321) Layout 1,20,0,20,3223.95,KDTW,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,17.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2323.05,KIAH,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,15.0,Friday,10.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4022.01,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,15.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4038.19,KJFK,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,11.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 787-9 (789),0,30,30,9052.01,RJTT,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,16.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2822.09,KORD,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,15.0,Friday,10.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,3995.71,KEWR,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,15.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Boeing 737 MAX 8 (7M8),16,0,16,4002.74,KMIA,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,15.0,Friday,10.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3896.96,KPHL,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,16.0,Friday,10.0,2025.0,ARRIVAL,AeroMexico,Boeing 737 MAX 8 (7M8),0,34,34,2591.36,MMMX,KLAX
KLAX,Los Angeles,los_angeles,2025-10-03,8.0,Friday,10.0,2025.0,ARRIVAL,Lufthansa,Boeing 747-8 (748),8,80,88,9957.93,EDDF,KLAX
