zipcode,city_key,power_establishments,power_employment,power_revenue_M,total_establishments,total_employment,power_emp_pct,power_estab_pct
02896,other,220.0,653,228.55,323,3646,17.91003839824465,68.11145510835914
02898,other,25.0,102,35.7,85,937,10.88580576307364,29.411764705882355
02903,other,3394.0,17812,6234.2,1566,38469,46.30221736983025,216.73052362707534
02904,other,699.0,2494,872.9,795,12497,19.956789629511082,87.9245283018868
02905,other,397.0,1709,598.15,548,9680,17.65495867768595,72.44525547445255
02906,other,1038.0,3458,1210.3,737,11008,31.413517441860467,140.84124830393486
02907,other,464.0,1397,488.95,572,7282,19.184290030211482,81.11888111888112
02908,other,551.0,2405,841.75,596,11098,21.67057127410344,92.4496644295302
02909,other,666.0,1119,391.65,759,5591,20.01430871042747,87.74703557312253
02910,other,529.0,1599,559.65,597,7569,21.125644074514465,88.60971524288107
02911,other,159.0,302,105.7,236,1714,17.6196032672112,67.37288135593221
02912,other,0.0,0,0.0,8,7580,0.0,0.0
01921,other,160.0,255,89.25,148,826,30.871670702179177,108.10810810810811
01922,other,68.0,338,118.3,61,687,49.19941775836973,111.47540983606557
01923,other,1458.0,9348,3271.8,1115,32143,29.08253741094484,130.76233183856502
01929,other,74.0,150,52.5,157,987,15.19756838905775,47.13375796178344
01930,other,740.0,1665,582.75,883,8656,19.235212569316083,83.80520951302378
01937,other,0.0,0,0.0,4,41,0.0,0.0
01938,other,281.0,909,318.15,371,4534,20.048522276135863,75.74123989218329
01940,other,658.0,2028,709.8,424,5374,37.73725344250093,155.18867924528303
01944,other,205.0,387,135.45,169,1075,36.0,121.30177514792899
01945,other,706.0,1040,364.0,563,3476,29.919447640966627,125.39964476021315
01949,other,294.0,798,279.3,367,3870,20.62015503875969,80.10899182561307
01950,other,1090.0,3266,1143.1,770,9966,32.771422837648004,141.55844155844156
01951,other,55.0,127,44.45,89,601,21.13144758735441,61.79775280898876
01952,other,170.0,457,159.95,293,2841,16.085885251671947,58.02047781569966
01960,other,1271.0,3679,1287.65,1491,20036,18.36194849271312,85.2448021462106
01965,other,0.0,0,0.0,10,373,0.0,0.0
01966,other,99.0,85,29.75,171,511,16.634050880626223,57.89473684210527
01969,other,86.0,305,106.75,227,2747,11.103021477975973,37.88546255506608
01970,other,1415.0,4142,1449.7,1142,14979,27.65204619801055,123.90542907180387
01982,other,158.0,335,117.25,136,881,38.02497162315551,116.1764705882353
01983,other,335.0,727,254.45,223,1743,41.7096959265634,150.22421524663676
01984,other,57.0,355,124.25,83,1411,25.159461374911412,68.67469879518072
01985,other,58.0,146,51.1,74,526,27.756653992395435,78.37837837837837
02019,other,208.0,772,270.2,442,6632,11.64053075995175,47.05882352941176
02021,other,1159.0,7038,2463.3,948,25299,27.81928139452152,122.25738396624473
02025,other,363.0,807,282.45,286,2340,34.48717948717949,126.92307692307692
02026,other,1197.0,4006,1402.1,938,14131,28.349019885358434,127.61194029850746
02030,other,182.0,213,74.55,117,419,50.83532219570406,155.55555555555557
02032,other,63.0,362,126.7,115,1914,18.91327063740857,54.78260869565217
02035,other,819.0,3503,1226.05,647,11457,30.575194204416512,126.58423493044822
01740,other,166.0,351,122.85,124,876,40.06849315068493,133.8709677419355
01741,other,196.0,317,110.95,114,556,57.014388489208635,171.9298245614035
01742,other,1499.0,4319,1511.65,781,9921,43.533917951819376,191.93341869398208
01745,other,6.0,292,102.2,12,292,100.0,50.0
01746,other,306.0,1177,411.95,391,5524,21.307023895727735,78.26086956521739
01747,other,69.0,307,107.45,151,1950,15.743589743589745,45.6953642384106
01748,other,796.0,5868,2053.8,460,13661,42.954395725056735,173.04347826086956
01749,other,460.0,1603,561.05,569,8073,19.856311160658986,80.84358523725835
01752,other,1846.0,9686,3390.1,1533,37092,26.11344764369675,120.41748206131768
01754,other,252.0,852,298.2,270,3330,25.585585585585584,93.33333333333333
01756,other,81.0,190,66.5,159,1193,15.926236378876782,50.943396226415096
01757,other,658.0,2732,956.2,929,16988,16.081940193077465,70.82884822389667
01760,other,1663.0,5713,1999.55,1311,20840,27.413627639155468,126.84973302822273
01770,other,157.0,364,127.4,104,703,51.778093883357045,150.96153846153845
01772,other,530.0,3409,1193.15,344,8497,40.12004236789455,154.06976744186048
01773,other,186.0,833,291.55,130,1814,45.92061742006615,143.07692307692307
01775,other,141.0,284,99.4,142,863,32.90845886442642,99.29577464788733
01776,other,826.0,1921,672.35,533,5133,37.424508084940584,154.9718574108818
01778,other,601.0,1243,435.05,367,2979,41.725411211816045,163.76021798365124
01801,other,2990.0,12769,4469.15,2126,42535,30.019983542964617,140.63969896519285
01803,other,2628.0,14259,4990.65,1474,37418,38.1073280239457,178.29036635006784
01810,other,1777.0,11804,4131.4,1033,30459,38.75373452838242,172.02323330106486
01821,other,620.0,2781,973.35,697,13632,20.400528169014084,88.95265423242468
01824,other,957.0,5600,1960.0,833,21384,26.18780396558174,114.88595438175271
01826,other,377.0,726,254.1,579,4892,14.840556009811937,65.11226252158895
01827,other,16.0,20,7.0,48,177,11.299435028248588,33.33333333333333
01830,other,455.0,1281,448.35,500,5885,21.767204757858963,91.0
01832,other,176.0,609,213.15,359,4510,13.503325942350333,49.02506963788301
01833,other,96.0,271,94.85,204,1931,14.034179181771103,47.05882352941176
01834,other,52.0,122,42.7,120,928,13.14655172413793,43.333333333333336
01835,other,181.0,1064,372.4,274,5240,20.30534351145038,66.05839416058394
01840,other,249.0,838,293.3,340,4299,19.49290532682019,73.23529411764706
01841,other,201.0,584,204.4,473,5667,10.30527616022587,42.49471458773784
01843,other,378.0,1690,591.5,531,9872,17.11912479740681,71.1864406779661
01844,other,889.0,2946,1031.1,988,14600,20.17808219178082,89.97975708502024
01845,other,1320.0,4966,1738.1,923,15299,32.45963788482907,143.011917659805
01850,other,38.0,110,38.5,122,1213,9.068425391591097,31.147540983606557
01851,other,405.0,2382,833.7,499,12328,19.321868916288125,81.1623246492986
01852,other,649.0,1867,653.45,746,9276,20.127210004312204,86.99731903485255
01854,other,209.0,1136,397.6,298,6452,17.606943583384997,70.13422818791946
01860,other,70.0,155,54.25,90,585,26.495726495726498,77.77777777777779
01862,other,185.0,1235,432.25,402,10074,12.259281318244987,46.01990049751244
01863,other,174.0,674,235.9,235,2979,22.625041960389392,74.04255319148936
01864,other,566.0,1716,600.6,512,6495,26.420323325635103,110.546875
01867,other,633.0,1796,628.6,546,6451,27.840644861261822,115.93406593406594
01876,other,610.0,3115,1090.25,706,15507,20.08770232798091,86.40226628895185
01879,other,229.0,734,256.9,322,3802,19.305628616517623,71.11801242236024
01880,other,1339.0,4807,1682.45,922,14775,32.534686971235196,145.22776572668113
01886,other,986.0,3290,1151.5,649,9358,35.157084847189566,151.92604006163327
01887,other,810.0,4556,1594.6,882,21776,20.922116091109476,91.83673469387756
01890,other,932.0,2622,917.7,588,6973,37.60217983651226,158.50340136054422
01901,other,309.0,1494,522.9,304,5707,26.178377431224813,101.64473684210526
01902,other,256.0,371,129.85,557,3558,10.427206295671725,45.960502692998205
01904,other,101.0,231,80.85,310,2889,7.995846313603323,32.58064516129032
01905,other,89.0,223,78.05,426,4522,4.931446262715613,20.89201877934272
01906,other,540.0,1309,458.15,801,8824,14.834542157751587,67.41573033707866
01907,other,327.0,642,224.7,335,2633,24.382833270034183,97.61194029850746
01908,other,21.0,43,15.05,46,202,21.287128712871286,45.65217391304348
01913,other,449.0,959,335.65,450,3762,25.491759702286014,99.77777777777777
01915,other,1517.0,5692,1992.2,1272,21534,26.432618185195505,119.26100628930818
02121,other,128.0,265,92.75,233,1876,14.125799573560768,54.93562231759657
02122,other,409.0,1314,459.9,547,7398,17.761557177615572,74.77148080438756
02124,other,412.0,969,339.15,584,5991,16.174261392088134,70.54794520547945
02125,other,458.0,2238,783.3,517,10387,21.546163473572737,88.58800773694391
02126,other,133.0,270,94.5,242,1899,14.218009478672986,54.958677685950406
02127,other,1043.0,3262,1141.7,700,9465,34.463814051769674,149.0
02128,other,674.0,3542,1239.7,853,20398,17.364447494852435,79.01524032825323
02129,other,894.0,5782,2023.7,503,12664,45.65698041692988,177.73359840954274
02130,other,792.0,3632,1271.2,703,13852,26.220040427375107,112.66002844950214
02131,other,373.0,1050,367.5,455,5372,19.545793000744602,81.97802197802197
02132,other,532.0,1328,464.8,493,5323,24.948337403719705,107.9107505070994
02133,other,0.0,0,0.0,11,55,0.0,0.0
02134,other,617.0,2278,797.3,539,8304,27.432562620423894,114.47124304267162
02135,other,762.0,3471,1214.85,656,12837,27.03902781023604,116.15853658536585
02136,other,284.0,768,268.8,458,4965,15.468277945619334,62.00873362445415
02138,other,2015.0,17616,6165.6,1108,44379,39.694450077739475,181.8592057761733
02139,other,2648.0,25385,8884.75,1173,52093,48.73015568310522,225.74595055413468
02140,other,1008.0,3927,1374.45,503,8205,47.86106032906764,200.3976143141153
02141,other,663.0,6237,2182.95,389,14403,43.30347844199125,170.43701799485862
02142,other,1977.0,21376,7481.6,605,29692,71.99245588037182,326.77685950413223
02143,other,891.0,3653,1278.55,661,11167,32.71245634458673,134.79576399394858
02144,other,720.0,1671,584.85,423,4216,39.63472485768501,170.2127659574468
02145,other,357.0,1038,363.3,436,5191,19.996147177807742,81.88073394495413
02148,other,739.0,1883,659.05,1012,11563,16.28470120211018,73.02371541501977
02149,other,570.0,1959,685.65,855,12900,15.186046511627907,66.66666666666666
02150,other,467.0,1719,601.65,752,12033,14.285714285714285,62.10106382978723
02151,other,489.0,944,330.4,839,7212,13.089295618413754,58.283671036948746
02152,other,231.0,359,125.65,280,1630,22.024539877300615,82.5
02155,other,1340.0,4922,1722.7,1159,19353,25.43274944453056,115.61691113028473
02163,other,26.0,120,42.0,35,413,29.055690072639223,74.28571428571429
02746,other,101.0,354,123.9,294,3856,9.180497925311204,34.35374149659864
02747,other,463.0,1716,600.6,656,10500,16.34285714285714,70.57926829268293
02748,other,157.0,333,116.55,222,1616,20.606435643564357,70.72072072072072
02760,other,634.0,1642,574.7,667,7417,22.138330861534314,95.05247376311844
02762,other,292.0,926,324.1,339,3923,23.604384399694112,86.13569321533923
02763,other,65.0,530,185.5,124,2532,20.932069510268562,52.41935483870967
02764,other,13.0,33,11.55,85,596,5.5369127516778525,15.294117647058824
02766,other,232.0,974,340.9,377,6051,16.096512973062303,61.53846153846154
02767,other,455.0,2189,766.15,535,10657,20.54048981889838,85.04672897196261
02769,other,166.0,200,70.0,292,1308,15.29051987767584,56.849315068493155
02770,other,68.0,92,32.2,98,445,20.674157303370784,69.38775510204081
02771,other,343.0,1120,392.0,542,7446,15.041633091592802,63.284132841328415
02777,other,299.0,877,306.95,423,4934,17.77462505066883,70.6855791962175
02779,other,23.0,50,17.5,94,520,9.615384615384617,24.46808510638298
02780,other,885.0,4594,1607.9,1062,24382,18.841768517759004,83.33333333333334
02790,other,219.0,394,137.9,416,2989,13.181666109066578,52.644230769230774
02791,other,0.0,0,0.0,7,25,0.0,0.0
02802,other,0.0,0,0.0,9,61,0.0,0.0
02804,other,19.0,44,15.4,79,522,8.42911877394636,24.050632911392405
02806,other,519.0,1227,429.45,363,3467,35.39082780501875,142.97520661157023
02807,other,72.0,43,15.05,191,442,9.728506787330318,37.696335078534034
02808,other,0.0,0,0.0,28,102,0.0,0.0
02809,other,443.0,1196,418.6,564,6336,18.876262626262626,78.54609929078015
02812,other,0.0,0,0.0,17,37,0.0,0.0
02813,other,120.0,172,60.2,191,876,19.63470319634703,62.82722513089005
02814,other,59.0,126,44.1,151,1016,12.401574803149607,39.0728476821192
02815,other,0.0,0,0.0,4,9,0.0,0.0
02816,other,340.0,921,322.35,560,6341,14.524522945907586,60.71428571428571
02817,other,90.0,441,154.35,167,2417,18.24575920562681,53.89221556886228
02818,other,1053.0,2646,926.1,721,7845,33.72848948374761,146.04715672676838
01506,other,0.0,0,0.0,48,203,0.0,0.0
01507,other,177.0,501,175.35,252,2667,18.785151856017997,70.23809523809523
01510,other,195.0,750,262.5,250,3421,21.923414206372406,78.0
01515,other,10.0,41,14.35,44,324,12.654320987654321,22.727272727272727
01516,other,52.0,97,33.95,126,722,13.434903047091412,41.269841269841265
01518,other,23.0,101,35.35,72,743,13.593539703903096,31.944444444444443
01519,other,36.0,148,51.8,106,1295,11.428571428571429,33.9622641509434
01520,other,265.0,703,246.05,280,2902,24.224672639558925,94.64285714285714
01521,other,3.0,6,2.1,25,61,9.836065573770492,12.0
01522,other,16.0,24,8.4,43,138,17.391304347826086,37.2093023255814
01523,other,85.0,350,122.5,144,1839,19.032082653616094,59.02777777777778
01524,other,67.0,219,76.65,118,1160,18.879310344827584,56.779661016949156
01525,other,0.0,0,0.0,16,131,0.0,0.0
01527,other,173.0,605,211.75,308,3688,16.404555314533624,56.16883116883117
01529,other,20.0,36,12.6,35,145,24.82758620689655,57.14285714285714
01531,other,0.0,0,0.0,19,31,0.0,0.0
01532,other,598.0,2221,777.35,517,7811,28.434259377800537,115.66731141199227
01534,other,23.0,82,28.7,84,785,10.445859872611466,27.380952380952383
01535,other,46.0,167,58.45,83,814,20.515970515970515,55.42168674698795
01536,other,117.0,429,150.15,173,2089,20.53614169459071,67.63005780346822
01537,other,43.0,238,83.3,71,870,27.35632183908046,60.56338028169014
01540,other,116.0,668,233.8,226,4387,15.226806473672214,51.32743362831859
01541,other,33.0,198,69.3,69,973,20.349434737923946,47.82608695652174
01542,other,0.0,0,0.0,37,437,0.0,0.0
01543,other,41.0,111,38.85,126,1066,10.412757973733584,32.53968253968254
01545,other,941.0,3495,1223.25,824,13252,26.37337760338062,114.1990291262136
01550,other,141.0,550,192.5,307,4515,12.181616832779623,45.928338762214985
01560,other,56.0,125,43.75,72,368,33.96739130434783,77.77777777777779
01561,other,8.0,228,79.8,17,314,72.61146496815286,47.05882352941176
01562,other,99.0,345,120.75,215,2520,13.690476190476192,46.04651162790698
02660,other,92.0,265,92.75,229,2260,11.725663716814159,40.174672489082965
02663,other,0.0,0,0.0,16,79,0.0,0.0
02664,other,230.0,519,181.65,347,3032,17.11741424802111,66.28242074927954
02666,other,7.0,7,2.45,47,113,6.1946902654867255,14.893617021276595
02667,other,36.0,39,13.65,142,482,8.091286307053942,25.352112676056336
02668,other,56.0,88,30.8,115,505,17.425742574257423,48.69565217391305
02670,other,30.0,56,19.6,56,245,22.857142857142858,53.57142857142857
02671,other,33.0,49,17.15,55,208,23.557692307692307,60.0
02672,other,0.0,0,0.0,12,9,0.0,0.0
02673,other,121.0,229,80.15,252,1781,12.857944974733297,48.01587301587302
02675,other,141.0,283,99.05,179,1162,24.354561101549052,78.77094972067039
02702,other,54.0,343,120.05,127,2434,14.09202958093673,42.51968503937008
02703,other,645.0,2450,857.5,950,15636,15.668969045791762,67.89473684210526
02713,other,0.0,0,0.0,8,20,0.0,0.0
02715,other,16.0,32,11.2,73,358,8.938547486033519,21.91780821917808
02717,other,24.0,79,27.65,108,958,8.24634655532359,22.22222222222222
02718,other,44.0,224,78.4,109,1590,14.08805031446541,40.36697247706422
02719,other,292.0,1221,427.35,398,6707,18.20486059340987,73.36683417085426
02720,other,793.0,4473,1565.55,750,18266,24.48812000437972,105.73333333333332
02721,other,369.0,1195,418.25,619,8390,14.243146603098927,59.61227786752828
02723,other,160.0,534,186.9,262,2945,18.132427843803057,61.06870229007634
02724,other,104.0,339,118.65,224,2697,12.569521690767518,46.42857142857143
02725,other,30.0,328,114.8,59,1194,27.470686767169177,50.847457627118644
02726,other,182.0,412,144.2,277,2431,16.947758124228713,65.70397111913357
02738,other,165.0,693,242.55,165,2168,31.96494464944649,100.0
02739,other,228.0,460,161.0,196,1372,33.52769679300292,116.3265306122449
02740,other,1118.0,3508,1227.8,919,12601,27.839060392032376,121.65397170837868
02743,other,57.0,220,77.0,174,2330,9.44206008583691,32.758620689655174
02744,other,78.0,193,67.55,177,1429,13.50594821553534,44.06779661016949
02745,other,284.0,1178,412.3,475,7960,14.798994974874372,59.78947368421053
01564,other,111.0,376,131.6,195,2125,17.694117647058825,56.92307692307692
01566,other,197.0,775,271.25,236,3190,24.294670846394983,83.47457627118644
01568,other,148.0,153,53.55,182,641,23.868954758190327,81.31868131868131
01569,other,139.0,481,168.35,280,3438,13.990692262943572,49.642857142857146
01570,other,228.0,1094,382.9,362,6716,16.28945801072067,62.98342541436463
01571,other,61.0,254,88.9,173,2424,10.478547854785479,35.26011560693642
01581,other,1662.0,11612,4064.2,934,29100,39.90378006872852,177.9443254817987
01583,other,131.0,662,231.7,248,4298,15.402512796649603,52.82258064516129
01585,other,14.0,52,18.2,80,691,7.525325615050652,17.5
01588,other,198.0,650,227.5,249,2873,22.624434389140273,79.51807228915662
01590,other,162.0,601,210.35,194,2393,25.114918512327623,83.50515463917526
01602,other,302.0,595,208.25,304,2386,24.937133277451803,99.3421052631579
01603,other,188.0,730,255.5,402,6309,11.570771913139959,46.766169154228855
01604,other,519.0,1398,489.3,744,8663,16.137596675516562,69.75806451612904
01605,other,706.0,6375,2231.25,604,23307,27.35229759299781,116.88741721854305
01606,other,415.0,1949,682.15,434,8179,23.829318987651302,95.6221198156682
01607,other,60.0,428,149.8,148,3467,12.344966830112488,40.54054054054054
01608,other,1101.0,6126,2144.1,519,12230,50.08994276369583,212.1387283236994
01609,other,576.0,2590,906.5,494,9440,27.4364406779661,116.5991902834008
01610,other,148.0,835,292.25,377,8274,10.091854000483442,39.257294429708224
01611,other,3.0,22,7.7,32,268,8.208955223880597,9.375
01612,other,25.0,107,37.45,80,865,12.369942196531792,31.25
01701,other,1976.0,8378,2932.3,1175,22921,36.551633872867676,168.17021276595744
01702,other,796.0,2329,815.15,906,11912,19.551712558764272,87.85871964679912
01718,other,0.0,0,0.0,3,1,0.0,0.0
01719,other,225.0,2000,700.0,140,3859,51.82689816014512,160.71428571428572
01720,other,978.0,3124,1093.4,700,9555,32.694924123495554,139.71428571428572
01721,other,393.0,1006,352.1,422,4448,22.616906474820144,93.12796208530806
01730,other,905.0,9140,3199.0,542,22270,41.0417602155366,166.9741697416974
01731,other,58.0,203,71.05,22,203,100.0,263.6363636363636
02467,other,657.0,4391,1536.85,483,13701,32.04875556528721,136.0248447204969
02468,other,116.0,149,52.15,95,384,38.80208333333333,122.10526315789474
02472,other,1352.0,5557,1944.95,995,18260,30.43263964950712,135.87939698492463
02474,other,535.0,998,349.3,449,3452,28.91077636152955,119.15367483296212
02476,other,543.0,1077,376.95,423,3374,31.920569057498515,128.36879432624113
02478,other,850.0,2236,782.6,594,6844,32.67095265926359,143.0976430976431
02481,other,1783.0,6758,2365.3,713,12043,56.115585817487336,250.07012622720896
02482,other,763.0,1775,621.25,421,4072,43.59037328094303,181.2351543942993
02492,other,848.0,2349,822.15,554,6382,36.80664368536509,153.06859205776172
02493,other,619.0,1840,644.0,321,3871,47.53293722552312,192.8348909657321
02494,other,1638.0,8687,3040.45,703,16208,53.596989141164855,233.0014224751067
02532,other,309.0,804,281.4,321,3198,25.14071294559099,96.26168224299066
02534,other,21.0,58,20.3,59,407,14.250614250614252,35.59322033898305
02535,other,29.0,32,11.2,62,166,19.27710843373494,46.774193548387096
02536,other,272.0,489,171.15,417,3025,16.16528925619835,65.22781774580336
02537,other,117.0,377,131.95,129,1149,32.811140121845085,90.69767441860465
02538,other,20.0,81,28.35,109,1205,6.721991701244813,18.34862385321101
02539,other,250.0,250,87.5,326,1277,19.57713390759593,76.68711656441718
02540,other,557.0,1490,521.5,440,4833,30.829712393958204,126.5909090909091
02542,other,0.0,0,0.0,7,27,0.0,0.0
02543,other,27.0,404,141.4,44,1469,27.501701837985028,61.36363636363637
02553,other,0.0,0,0.0,16,53,0.0,0.0
02554,other,1101.0,982,343.7,1118,4602,21.338548457192523,98.47942754919498
02556,other,60.0,149,52.15,99,680,21.91176470588235,60.60606060606061
02557,other,168.0,233,81.55,253,1355,17.195571955719558,66.40316205533597
02558,other,6.0,11,3.85,43,168,6.547619047619048,13.953488372093023
02559,other,81.0,333,116.55,124,1304,25.536809815950924,65.32258064516128
02561,other,0.0,0,0.0,32,220,0.0,0.0
02562,other,61.0,165,57.75,93,777,21.235521235521233,65.59139784946237
02563,other,354.0,691,241.85,406,3176,21.756926952141058,87.192118226601
01129,other,51.0,197,68.95,137,1653,11.91772534785239,37.22627737226277
01144,other,152.0,917,320.95,48,990,92.62626262626263,316.66666666666663
01151,other,26.0,169,59.15,130,2213,7.63669227293267,20.0
01201,other,1343.0,5209,1823.15,1248,21955,23.725802778410383,107.61217948717949
01220,other,83.0,236,82.6,154,1358,17.378497790868924,53.896103896103895
01222,other,0.0,0,0.0,17,32,0.0,0.0
01223,other,0.0,0,0.0,42,171,0.0,0.0
01224,other,0.0,0,0.0,3,23,0.0,0.0
01225,other,0.0,0,0.0,54,443,0.0,0.0
01226,other,62.0,201,70.35,116,1088,18.474264705882355,53.44827586206896
01229,other,0.0,0,0.0,5,18,0.0,0.0
01230,other,404.0,1084,379.4,397,4251,25.499882380616324,101.76322418136021
01235,other,6.0,6,2.1,45,134,4.477611940298507,13.333333333333334
01236,other,8.0,31,10.85,48,398,7.788944723618091,16.666666666666664
01237,other,32.0,142,49.7,92,1126,12.61101243339254,34.78260869565217
01238,other,104.0,308,107.8,241,2544,12.10691823899371,43.15352697095436
01240,other,166.0,554,193.9,248,2930,18.907849829351537,66.93548387096774
01242,other,0.0,0,0.0,15,114,0.0,0.0
01243,other,0.0,0,0.0,6,28,0.0,0.0
01244,other,0.0,0,0.0,4,74,0.0,0.0
01245,other,0.0,0,0.0,20,92,0.0,0.0
01247,other,237.0,754,263.9,326,3736,20.182012847965737,72.69938650306749
01253,other,0.0,0,0.0,27,147,0.0,0.0
01254,other,6.0,12,4.2,20,39,30.76923076923077,30.0
01255,other,0.0,0,0.0,26,119,0.0,0.0
01256,other,0.0,0,0.0,10,28,0.0,0.0
01257,other,22.0,71,24.85,121,1074,6.610800744878957,18.181818181818183
01258,other,6.0,41,14.35,36,554,7.400722021660649,16.666666666666664
01259,other,6.0,12,4.2,26,100,12.0,23.076923076923077
01260,other,0.0,0,0.0,12,317,0.0,0.0
03062,other,705.0,3122,1092.7,456,8264,37.7783155856728,154.60526315789474
03063,other,803.0,3437,1202.95,611,11127,30.88882897456637,131.42389525368247
03064,other,254.0,988,345.8,259,3665,26.957708049113233,98.06949806949807
03070,other,63.0,125,43.75,115,645,19.379844961240313,54.78260869565217
03071,other,32.0,71,24.85,121,888,7.995495495495495,26.446280991735538
03076,other,203.0,405,141.75,309,2355,17.197452229299362,65.69579288025889
03077,other,60.0,261,91.35,207,3024,8.630952380952381,28.985507246376812
03079,other,1333.0,4668,1633.8,1322,21212,22.006411465208373,100.83207261724661
03082,other,6.0,12,4.2,20,58,20.689655172413794,30.0
03084,other,0.0,0,0.0,27,132,0.0,0.0
03086,other,56.0,308,107.8,89,1078,28.57142857142857,62.92134831460674
03087,other,416.0,1238,433.3,390,4558,27.161035541904344,106.66666666666667
03101,other,1609.0,8351,2922.85,764,17253,48.403176259201295,210.60209424083772
03102,other,253.0,1369,479.15,396,8740,15.663615560640732,63.888888888888886
03103,other,851.0,4077,1426.95,1093,23629,17.254221507469637,77.8591033851784
03104,other,757.0,2588,905.8,535,7556,34.25092641609317,141.49532710280374
03106,other,323.0,1487,520.45,503,9210,16.145494028230186,64.21471172962227
03109,other,225.0,1072,375.2,291,5307,20.199736197475033,77.31958762886599
03110,other,1733.0,6292,2202.2,950,15279,41.18070554355652,182.42105263157896
03215,other,14.0,152,53.2,23,489,31.083844580777097,60.86956521739131
03216,other,6.0,31,10.85,42,465,6.666666666666667,14.285714285714285
03217,other,19.0,75,26.25,74,671,11.177347242921014,25.675675675675674
03218,other,0.0,0,0.0,15,42,0.0,0.0
03220,other,75.0,229,80.15,170,1645,13.9209726443769,44.11764705882353
03221,other,14.0,35,12.25,56,346,10.115606936416185,25.0
03222,other,51.0,146,51.1,148,1340,10.895522388059701,34.45945945945946
03223,other,40.0,67,23.45,98,473,14.16490486257928,40.816326530612244
03224,other,12.0,32,11.2,46,219,14.61187214611872,26.08695652173913
03225,other,12.0,28,9.8,48,227,12.334801762114537,25.0
03226,other,21.0,79,27.65,41,316,25.0,51.21951219512195
02914,other,563.0,1923,673.05,725,10614,18.117580553985302,77.65517241379311
02915,other,311.0,1570,549.5,336,6490,24.19106317411402,92.55952380952381
02916,other,173.0,844,295.4,205,3241,26.041345263807468,84.39024390243902
02917,other,706.0,3355,1174.25,601,11782,28.47564080801222,117.47088186356073
02918,other,0.0,0,0.0,19,2262,0.0,0.0
02919,other,798.0,2409,843.15,1028,14045,17.15201139195443,77.62645914396887
02920,other,1275.0,3679,1287.65,1229,16000,22.99375,103.74288039056142
02921,other,237.0,941,329.35,281,4150,22.674698795180724,84.34163701067615
03031,other,379.0,969,339.15,402,4050,23.925925925925924,94.27860696517413
03032,other,85.0,404,141.4,150,2382,16.960537363560032,56.666666666666664
03033,other,38.0,113,39.55,94,765,14.77124183006536,40.42553191489361
03034,other,6.0,21,7.35,84,736,2.8532608695652173,7.142857142857142
03036,other,27.0,39,13.65,75,311,12.540192926045016,36.0
03037,other,27.0,39,13.65,98,447,8.724832214765101,27.55102040816326
03038,other,527.0,1379,482.65,681,7431,18.55739469788723,77.38619676945669
03042,other,119.0,455,159.25,218,2804,16.22681883024251,54.58715596330275
03043,other,8.0,20,7.0,25,115,17.391304347826086,32.0
03044,other,6.0,22,7.7,56,497,4.426559356136821,10.714285714285714
03045,other,223.0,489,171.15,285,2358,20.737913486005088,78.24561403508771
03046,other,15.0,26,9.1,42,200,13.0,35.714285714285715
03047,other,0.0,0,0.0,30,228,0.0,0.0
03048,other,8.0,18,6.3,69,426,4.225352112676056,11.594202898550725
03049,other,167.0,419,146.65,166,1327,31.574981160512433,100.60240963855422
03051,other,412.0,1557,544.95,645,10342,15.055115064784374,63.87596899224807
03052,other,12.0,22,7.7,86,528,4.166666666666666,13.953488372093023
03053,other,779.0,3478,1217.3,768,14636,23.763323312380432,101.43229166666667
03054,other,816.0,3970,1389.5,783,16392,24.219131283552954,104.21455938697318
03055,other,214.0,822,287.7,400,5995,13.711426188490409,53.5
03057,other,10.0,15,5.25,30,77,19.480519480519483,33.33333333333333
03060,other,1280.0,4624,1618.4,1267,21029,21.988682295877123,101.026045777427
03448,other,0.0,0,0.0,19,124,0.0,0.0
03449,other,8.0,16,5.6,35,114,14.035087719298245,22.857142857142858
03450,other,0.0,0,0.0,18,121,0.0,0.0
03451,other,3.0,19,6.65,52,707,2.6874115983026874,5.769230769230769
03452,other,63.0,237,82.95,162,1780,13.314606741573035,38.88888888888889
03455,other,27.0,99,34.65,47,254,38.976377952755904,57.446808510638306
03456,other,0.0,0,0.0,10,43,0.0,0.0
03457,other,0.0,0,0.0,9,21,0.0,0.0
03458,other,232.0,827,289.45,286,3618,22.857932559425095,81.11888111888112
03461,other,40.0,150,52.5,147,1911,7.849293563579278,27.2108843537415
03462,other,0.0,0,0.0,23,96,0.0,0.0
03464,other,0.0,0,0.0,16,68,0.0,0.0
03465,other,0.0,0,0.0,26,170,0.0,0.0
03466,other,9.0,55,19.25,41,420,13.095238095238097,21.951219512195124
03467,other,6.0,15,5.25,34,138,10.869565217391305,17.647058823529413
03470,other,20.0,80,28.0,83,733,10.914051841746248,24.096385542168676
03561,other,282.0,991,346.85,337,4313,22.977046139578018,83.67952522255193
03570,other,76.0,273,95.55,160,1750,15.6,47.5
03574,other,9.0,25,8.75,52,285,8.771929824561402,17.307692307692307
03575,other,0.0,0,0.0,6,1028,0.0,0.0
03576,other,17.0,56,19.6,129,1180,4.745762711864407,13.178294573643413
03579,other,0.0,0,0.0,17,119,0.0,0.0
03580,other,35.0,102,35.7,82,550,18.545454545454547,42.68292682926829
03581,other,49.0,241,84.35,122,1618,14.894932014833126,40.16393442622951
03582,other,6.0,20,7.0,36,174,11.494252873563218,16.666666666666664
